county,precinct,office,district,party,candidate,votes,failsafe_provisional,failsafe,absentee_by_mail,election_day,in-person_absentee,provisional
Greenwood,Cokesbury,Sheriff,,REP,John Long,6,0,0,0,6,0,0
Greenwood,Coronaca,Sheriff,,REP,John Long,51,0,0,6,45,0,0
Greenwood,Greenwood High,Sheriff,,REP,John Long,56,0,0,11,38,7,0
Greenwood,Georgetown,Sheriff,,REP,John Long,33,0,0,2,28,3,0
Greenwood,Sandridge,Sheriff,,REP,John Long,12,0,0,0,12,0,0
Greenwood,Callison,Sheriff,,REP,John Long,38,0,0,2,31,5,0
Greenwood,Bradley,Sheriff,,REP,John Long,8,0,0,0,8,0,0
Greenwood,Troy,Sheriff,,REP,John Long,4,0,0,0,4,0,0
Greenwood,Epworth,Sheriff,,REP,John Long,27,0,0,6,21,0,0
Greenwood,Verdery,Sheriff,,REP,John Long,20,0,0,0,18,2,0
Greenwood,New Market,Sheriff,,REP,John Long,24,0,0,1,21,2,0
Greenwood,Emerald,Sheriff,,REP,John Long,7,0,0,3,4,0,0
Greenwood,Airport,Sheriff,,REP,John Long,37,0,0,9,27,1,0
Greenwood,Emerald High,Sheriff,,REP,John Long,23,0,0,4,18,1,0
Greenwood,Civic Center,Sheriff,,REP,John Long,36,0,0,7,27,2,0
Greenwood,Riley,Sheriff,,REP,John Long,5,0,0,0,5,0,0
Greenwood,Shoals Junction,Sheriff,,REP,John Long,4,0,0,0,3,1,0
Greenwood,Greenwood Mill,Sheriff,,REP,John Long,31,0,0,5,25,1,0
Greenwood,Stonewood,Sheriff,,REP,John Long,44,0,0,7,33,4,0
Greenwood,Mimosa Crest,Sheriff,,REP,John Long,25,0,0,5,15,5,0
Greenwood,Lower Lake,Sheriff,,REP,John Long,49,0,0,5,39,5,0
Greenwood,Pinecrest,Sheriff,,REP,John Long,22,0,0,4,17,1,0
Greenwood,Maxwellton Pike,Sheriff,,REP,John Long,44,0,0,3,39,2,0
Greenwood,New Castle,Sheriff,,REP,John Long,40,0,0,7,29,4,0
Greenwood,Rutherford Shoals,Sheriff,,REP,John Long,17,0,0,2,13,2,0
Greenwood,Liberty,Sheriff,,REP,John Long,19,0,0,3,15,1,0
Greenwood,Biltmore Pines,Sheriff,,REP,John Long,26,0,0,3,23,0,0
Greenwood,Marshall Oaks,Sheriff,,REP,John Long,5,0,0,3,2,0,0
Greenwood,Sparrows Grace,Sheriff,,REP,John Long,56,0,0,8,37,11,0
Greenwood,Mountain Laurel,Sheriff,,REP,John Long,16,0,0,2,14,0,0
Greenwood,Allie's Crossing,Sheriff,,REP,John Long,23,0,0,5,15,3,0
Greenwood,Gideon's Way,Sheriff,,REP,John Long,17,0,0,7,8,2,0
Greenwood,Parson's Mill,Sheriff,,REP,John Long,32,0,0,9,19,4,0
Greenwood,Angel Oak's Crossing,Sheriff,,REP,John Long,45,0,0,1,41,3,0
Greenwood,Graham's Glen,Sheriff,,REP,John Long,25,0,0,2,22,1,0
Greenwood,Failsafe,Sheriff,,REP,John Long,1,0,1,0,0,0,0
Greenwood,Provisional,Sheriff,,REP,John Long,0,0,0,0,0,0,0
Greenwood,Failsafe Provisional,Sheriff,,REP,John Long,0,0,0,0,0,0,0
Greenwood,Loblolly Pines,Advisory Question 1,,REP,Yes,35,0,0,4,24,7,0
Greenwood,Bee's Ferry,Advisory Question 1,,REP,Yes,21,0,0,0,18,3,0
Greenwood,Levi's Knoll,Advisory Question 1,,REP,Yes,174,0,0,11,149,14,0
Greenwood,Grandiflora Glen,Advisory Question 1,,REP,Yes,161,0,0,21,128,12,0
Greenwood,Ashley River Run,Advisory Question 1,,REP,Yes,26,0,0,3,20,3,0
Greenwood,Hope's Ferry,Advisory Question 1,,REP,Yes,91,0,0,7,75,9,0
Greenwood,Fairhope Ferry,Advisory Question 1,,REP,Yes,98,0,0,9,77,12,0
Greenwood,Pebble Stone Way,Advisory Question 1,,REP,Yes,132,0,0,32,91,9,0
Greenwood,Glendale,Advisory Question 1,,REP,Yes,189,0,0,33,148,8,0
Greenwood,Harris,Advisory Question 1,,REP,Yes,156,0,0,23,118,15,0
Greenwood,Laco,Advisory Question 1,,REP,Yes,215,0,0,18,175,22,0
Greenwood,Ninety Six,Advisory Question 1,,REP,Yes,184,0,0,17,154,13,0
Greenwood,Ninety Six Mill,Advisory Question 1,,REP,Yes,247,0,0,16,220,11,0
Greenwood,Ware Shoals,Advisory Question 1,,REP,Yes,61,0,0,4,57,0,0
Greenwood,Hodges,Advisory Question 1,,REP,Yes,336,0,0,25,296,15,0
Greenwood,Cokesbury,Advisory Question 1,,REP,Yes,142,0,0,7,133,2,0
Greenwood,Coronaca,Advisory Question 1,,REP,Yes,322,0,0,36,268,18,0
Greenwood,Greenwood High,Advisory Question 1,,REP,Yes,202,0,0,33,149,20,0
Greenwood,Georgetown,Advisory Question 1,,REP,Yes,198,0,0,19,148,31,0
Greenwood,Sandridge,Advisory Question 1,,REP,Yes,172,0,0,10,157,5,0
Greenwood,Callison,Advisory Question 1,,REP,Yes,195,0,0,10,177,8,0
Greenwood,Bradley,Advisory Question 1,,REP,Yes,53,0,0,0,53,0,0
Greenwood,Troy,Advisory Question 1,,REP,Yes,44,0,0,0,44,0,0
Greenwood,Epworth,Advisory Question 1,,REP,Yes,175,0,0,11,159,5,0
Greenwood,Verdery,Advisory Question 1,,REP,Yes,130,0,0,2,122,6,0
Greenwood,New Market,Advisory Question 1,,REP,Yes,149,0,0,15,129,5,0
Greenwood,Emerald,Advisory Question 1,,REP,Yes,45,0,0,4,39,2,0
Greenwood,Airport,Advisory Question 1,,REP,Yes,237,0,0,38,192,7,0
Greenwood,Emerald High,Advisory Question 1,,REP,Yes,119,0,0,22,92,5,0
Greenwood,Civic Center,Advisory Question 1,,REP,Yes,160,0,0,14,138,8,0
Greenwood,Riley,Advisory Question 1,,REP,Yes,54,0,0,1,53,0,0
Greenwood,Shoals Junction,Advisory Question 1,,REP,Yes,69,0,0,1,66,2,0
Greenwood,Greenwood Mill,Advisory Question 1,,REP,Yes,185,0,0,33,140,12,0
Greenwood,Stonewood,Advisory Question 1,,REP,Yes,263,0,0,39,211,13,0
Greenwood,Mimosa Crest,Advisory Question 1,,REP,Yes,137,0,0,21,94,22,0
Greenwood,Lower Lake,Advisory Question 1,,REP,Yes,327,0,0,39,275,13,0
Greenwood,Pinecrest,Advisory Question 1,,REP,Yes,143,0,0,24,108,11,0
Greenwood,Maxwellton Pike,Advisory Question 1,,REP,Yes,209,0,0,16,180,13,0
Greenwood,New Castle,Advisory Question 1,,REP,Yes,238,0,0,26,190,22,0
Greenwood,Rutherford Shoals,Advisory Question 1,,REP,Yes,120,0,0,6,107,7,0
Greenwood,Liberty,Advisory Question 1,,REP,Yes,99,0,0,17,77,5,0
Greenwood,Biltmore Pines,Advisory Question 1,,REP,Yes,206,0,0,18,179,9,0
Greenwood,Marshall Oaks,Advisory Question 1,,REP,Yes,50,0,0,6,43,1,0
Greenwood,Sparrows Grace,Advisory Question 1,,REP,Yes,330,0,0,24,276,30,0
Greenwood,Mountain Laurel,Advisory Question 1,,REP,Yes,96,0,0,3,90,3,0
Greenwood,Allie's Crossing,Advisory Question 1,,REP,Yes,226,0,0,19,190,17,0
Greenwood,Gideon's Way,Advisory Question 1,,REP,Yes,86,0,0,20,57,9,0
Greenwood,Parson's Mill,Advisory Question 1,,REP,Yes,157,0,0,26,116,15,0
Greenwood,Angel Oak's Crossing,Advisory Question 1,,REP,Yes,274,0,0,19,225,30,0
Greenwood,Graham's Glen,Advisory Question 1,,REP,Yes,169,0,0,9,150,10,0
Greenwood,Failsafe,Advisory Question 1,,REP,Yes,32,0,32,0,0,0,0
Greenwood,Provisional,Advisory Question 1,,REP,Yes,7,0,0,0,0,0,7
Greenwood,Failsafe Provisional,Advisory Question 1,,REP,Yes,10,10,0,0,0,0,0
Greenwood,Loblolly Pines,Advisory Question 1,,REP,No,2,0,0,0,2,0,0
Greenwood,Bee's Ferry,Advisory Question 1,,REP,No,2,0,0,1,1,0,0
Greenwood,Levi's Knoll,Advisory Question 1,,REP,No,37,0,0,4,28,5,0
Greenwood,Grandiflora Glen,Advisory Question 1,,REP,No,14,0,0,2,12,0,0
Greenwood,Ashley River Run,Advisory Question 1,,REP,No,2,0,0,0,2,0,0
Greenwood,Hope's Ferry,Advisory Question 1,,REP,No,6,0,0,0,6,0,0
Greenwood,Fairhope Ferry,Advisory Question 1,,REP,No,18,0,0,4,13,1,0
Greenwood,Pebble Stone Way,Advisory Question 1,,REP,No,16,0,0,8,6,2,0
Greenwood,Glendale,Advisory Question 1,,REP,No,32,0,0,7,24,1,0
Greenwood,Harris,Advisory Question 1,,REP,No,28,0,0,5,21,2,0
Greenwood,Laco,Advisory Question 1,,REP,No,28,0,0,2,22,4,0
Greenwood,Ninety Six,Advisory Question 1,,REP,No,27,0,0,1,23,3,0
Greenwood,Ninety Six Mill,Advisory Question 1,,REP,No,29,0,0,2,26,1,0
Greenwood,Ware Shoals,Advisory Question 1,,REP,No,6,0,0,2,4,0,0
Greenwood,Hodges,Advisory Question 1,,REP,No,34,0,0,5,27,2,0
Greenwood,Cokesbury,Advisory Question 1,,REP,No,10,0,0,5,5,0,0
Greenwood,Coronaca,Advisory Question 1,,REP,No,42,0,0,4,34,4,0
Greenwood,Greenwood High,Advisory Question 1,,REP,No,36,0,0,8,23,5,0
Greenwood,Georgetown,Advisory Question 1,,REP,No,34,0,0,0,31,3,0
Greenwood,Sandridge,Advisory Question 1,,REP,No,24,0,0,2,22,0,0
Greenwood,Callison,Advisory Question 1,,REP,No,21,0,0,9,12,0,0
Greenwood,Bradley,Advisory Question 1,,REP,No,9,0,0,0,8,1,0
Greenwood,Troy,Advisory Question 1,,REP,No,3,0,0,0,3,0,0
Greenwood,Epworth,Advisory Question 1,,REP,No,23,0,0,4,19,0,0
Greenwood,Verdery,Advisory Question 1,,REP,No,30,0,0,3,22,5,0
Greenwood,New Market,Advisory Question 1,,REP,No,17,0,0,2,13,2,0
Greenwood,Emerald,Advisory Question 1,,REP,No,5,0,0,0,5,0,0
Greenwood,Airport,Advisory Question 1,,REP,No,53,0,0,15,36,2,0
Greenwood,Emerald High,Advisory Question 1,,REP,No,25,0,0,8,17,0,0
Greenwood,Civic Center,Advisory Question 1,,REP,No,23,0,0,3,20,0,0
Greenwood,Riley,Advisory Question 1,,REP,No,7,0,0,3,4,0,0
Greenwood,Shoals Junction,Advisory Question 1,,REP,No,8,0,0,0,7,1,0
Greenwood,Greenwood Mill,Advisory Question 1,,REP,No,40,0,0,1,36,3,0
Greenwood,Stonewood,Advisory Question 1,,REP,No,32,0,0,6,24,2,0
Greenwood,Mimosa Crest,Advisory Question 1,,REP,No,25,0,0,7,17,1,0
Greenwood,Lower Lake,Advisory Question 1,,REP,No,63,0,0,13,47,3,0
Greenwood,Pinecrest,Advisory Question 1,,REP,No,34,0,0,4,26,4,0
Greenwood,Maxwellton Pike,Advisory Question 1,,REP,No,46,0,0,10,34,2,0
Greenwood,New Castle,Advisory Question 1,,REP,No,47,0,0,11,32,4,0
Greenwood,Rutherford Shoals,Advisory Question 1,,REP,No,21,0,0,2,17,2,0
Greenwood,Liberty,Advisory Question 1,,REP,No,21,0,0,2,19,0,0
Greenwood,Biltmore Pines,Advisory Question 1,,REP,No,33,0,0,2,25,6,0
Greenwood,Marshall Oaks,Advisory Question 1,,REP,No,5,0,0,1,3,1,0
Greenwood,Sparrows Grace,Advisory Question 1,,REP,No,61,0,0,8,52,1,0
Greenwood,Mountain Laurel,Advisory Question 1,,REP,No,8,0,0,0,8,0,0
Greenwood,Allie's Crossing,Advisory Question 1,,REP,No,35,0,0,6,28,1,0
Greenwood,Gideon's Way,Advisory Question 1,,REP,No,12,0,0,4,8,0,0
Greenwood,Parson's Mill,Advisory Question 1,,REP,No,18,0,0,8,10,0,0
Greenwood,Angel Oak's Crossing,Advisory Question 1,,REP,No,35,0,0,4,28,3,0
Greenwood,Graham's Glen,Advisory Question 1,,REP,No,30,0,0,8,21,1,0
Greenwood,Failsafe,Advisory Question 1,,REP,No,0,0,0,0,0,0,0
Greenwood,Provisional,Advisory Question 1,,REP,No,2,0,0,0,0,0,2
Greenwood,Failsafe Provisional,Advisory Question 1,,REP,No,2,2,0,0,0,0,0
Greenwood,Loblolly Pines,Advisory Question 2,,REP,Yes,28,0,0,4,20,4,0
Greenwood,Bee's Ferry,Advisory Question 2,,REP,Yes,13,0,0,0,12,1,0
Greenwood,Levi's Knoll,Advisory Question 2,,REP,Yes,169,0,0,15,137,17,0
Greenwood,Grandiflora Glen,Advisory Question 2,,REP,Yes,140,0,0,20,111,9,0
Greenwood,Ashley River Run,Advisory Question 2,,REP,Yes,25,0,0,3,21,1,0
Greenwood,Hope's Ferry,Advisory Question 2,,REP,Yes,68,0,0,7,57,4,0
Greenwood,Fairhope Ferry,Advisory Question 2,,REP,Yes,86,0,0,9,66,11,0
Greenwood,Pebble Stone Way,Advisory Question 2,,REP,Yes,123,0,0,33,80,10,0
Greenwood,Glendale,Advisory Question 2,,REP,Yes,170,0,0,36,125,9,0
Greenwood,Harris,Advisory Question 2,,REP,Yes,145,0,0,25,106,14,0
Greenwood,Laco,Advisory Question 2,,REP,Yes,181,0,0,15,146,20,0
Greenwood,Ninety Six,Advisory Question 2,,REP,Yes,163,0,0,11,140,12,0
Greenwood,Ninety Six Mill,Advisory Question 2,,REP,Yes,217,0,0,16,190,11,0
Greenwood,Ware Shoals,Advisory Question 2,,REP,Yes,51,0,0,6,45,0,0
Greenwood,Hodges,Advisory Question 2,,REP,Yes,295,0,0,26,257,12,0
Greenwood,Cokesbury,Advisory Question 2,,REP,Yes,122,0,0,10,110,2,0
Greenwood,Coronaca,Advisory Question 2,,REP,Yes,287,0,0,35,237,15,0
Greenwood,Greenwood High,Advisory Question 2,,REP,Yes,181,0,0,37,124,20,0
Greenwood,Georgetown,Advisory Question 2,,REP,Yes,174,0,0,19,127,28,0
Greenwood,Sandridge,Advisory Question 2,,REP,Yes,153,0,0,11,137,5,0
Greenwood,Callison,Advisory Question 2,,REP,Yes,167,0,0,13,147,7,0
Greenwood,Bradley,Advisory Question 2,,REP,Yes,53,0,0,0,52,1,0
Greenwood,Troy,Advisory Question 2,,REP,Yes,37,0,0,0,37,0,0
Greenwood,Epworth,Advisory Question 2,,REP,Yes,156,0,0,14,138,4,0
Greenwood,Verdery,Advisory Question 2,,REP,Yes,130,0,0,4,121,5,0
Greenwood,New Market,Advisory Question 2,,REP,Yes,129,0,0,13,109,7,0
Greenwood,Emerald,Advisory Question 2,,REP,Yes,34,0,0,0,32,2,0
Greenwood,Airport,Advisory Question 2,,REP,Yes,222,0,0,40,174,8,0
Greenwood,Emerald High,Advisory Question 2,,REP,Yes,117,0,0,24,88,5,0
Greenwood,Civic Center,Advisory Question 2,,REP,Yes,141,0,0,15,119,7,0
Greenwood,Riley,Advisory Question 2,,REP,Yes,41,0,0,4,37,0,0
Greenwood,Shoals Junction,Advisory Question 2,,REP,Yes,60,0,0,1,56,3,0
Greenwood,Greenwood Mill,Advisory Question 2,,REP,Yes,181,0,0,30,139,12,0
Greenwood,Stonewood,Advisory Question 2,,REP,Yes,228,0,0,38,181,9,0
Greenwood,Mimosa Crest,Advisory Question 2,,REP,Yes,127,0,0,27,86,14,0
Greenwood,Lower Lake,Advisory Question 2,,REP,Yes,306,0,0,43,250,13,0
Greenwood,Pinecrest,Advisory Question 2,,REP,Yes,140,0,0,25,104,11,0
Greenwood,Maxwellton Pike,Advisory Question 2,,REP,Yes,213,0,0,23,176,14,0
Greenwood,New Castle,Advisory Question 2,,REP,Yes,216,0,0,31,162,23,0
Greenwood,Rutherford Shoals,Advisory Question 2,,REP,Yes,124,0,0,8,108,8,0
Greenwood,Liberty,Advisory Question 2,,REP,Yes,90,0,0,15,71,4,0
Greenwood,Biltmore Pines,Advisory Question 2,,REP,Yes,183,0,0,19,153,11,0
Greenwood,Marshall Oaks,Advisory Question 2,,REP,Yes,43,0,0,4,37,2,0
Greenwood,Sparrows Grace,Advisory Question 2,,REP,Yes,316,0,0,29,260,27,0
Greenwood,Mountain Laurel,Advisory Question 2,,REP,Yes,68,0,0,1,65,2,0
Greenwood,Allie's Crossing,Advisory Question 2,,REP,Yes,194,0,0,18,161,15,0
Greenwood,Gideon's Way,Advisory Question 2,,REP,Yes,68,0,0,16,47,5,0
Greenwood,Parson's Mill,Advisory Question 2,,REP,Yes,138,0,0,25,100,13,0
Greenwood,Angel Oak's Crossing,Advisory Question 2,,REP,Yes,256,0,0,22,208,26,0
Greenwood,Graham's Glen,Advisory Question 2,,REP,Yes,156,0,0,12,134,10,0
Greenwood,Failsafe,Advisory Question 2,,REP,Yes,22,0,22,0,0,0,0
Greenwood,Provisional,Advisory Question 2,,REP,Yes,9,0,0,0,0,0,9
Greenwood,Failsafe Provisional,Advisory Question 2,,REP,Yes,9,9,0,0,0,0,0
Greenwood,Loblolly Pines,Advisory Question 2,,REP,No,9,0,0,0,6,3,0
Greenwood,Bee's Ferry,Advisory Question 2,,REP,No,10,0,0,1,7,2,0
Greenwood,Levi's Knoll,Advisory Question 2,,REP,No,44,0,0,0,41,3,0
Greenwood,Grandiflora Glen,Advisory Question 2,,REP,No,32,0,0,2,27,3,0
Greenwood,Ashley River Run,Advisory Question 2,,REP,No,3,0,0,0,1,2,0
Greenwood,Hope's Ferry,Advisory Question 2,,REP,No,29,0,0,0,24,5,0
Greenwood,Fairhope Ferry,Advisory Question 2,,REP,No,29,0,0,3,24,2,0
Greenwood,Pebble Stone Way,Advisory Question 2,,REP,No,24,0,0,8,15,1,0
Greenwood,Glendale,Advisory Question 2,,REP,No,50,0,0,6,44,0,0
Greenwood,Harris,Advisory Question 2,,REP,No,40,0,0,4,33,3,0
Greenwood,Laco,Advisory Question 2,,REP,No,60,0,0,4,51,5,0
Greenwood,Ninety Six,Advisory Question 2,,REP,No,48,0,0,7,37,4,0
Greenwood,Ninety Six Mill,Advisory Question 2,,REP,No,59,0,0,2,56,1,0
Greenwood,Ware Shoals,Advisory Question 2,,REP,No,16,0,0,0,16,0,0
Greenwood,Hodges,Advisory Question 2,,REP,No,73,0,0,3,64,6,0
Greenwood,Cokesbury,Advisory Question 2,,REP,No,30,0,0,2,28,0,0
Greenwood,Coronaca,Advisory Question 2,,REP,No,77,0,0,8,62,7,0
Greenwood,Greenwood High,Advisory Question 2,,REP,No,57,0,0,4,48,5,0
Greenwood,Georgetown,Advisory Question 2,,REP,No,57,0,0,0,52,5,0
Greenwood,Sandridge,Advisory Question 2,,REP,No,42,0,0,0,42,0,0
Greenwood,Callison,Advisory Question 2,,REP,No,49,0,0,6,42,1,0
Greenwood,Bradley,Advisory Question 2,,REP,No,8,0,0,0,8,0,0
Greenwood,Troy,Advisory Question 2,,REP,No,9,0,0,0,9,0,0
Greenwood,Epworth,Advisory Question 2,,REP,No,41,0,0,2,38,1,0
Greenwood,Verdery,Advisory Question 2,,REP,No,27,0,0,1,21,5,0
Greenwood,New Market,Advisory Question 2,,REP,No,36,0,0,4,31,1,0
Greenwood,Emerald,Advisory Question 2,,REP,No,16,0,0,4,12,0,0
Greenwood,Airport,Advisory Question 2,,REP,No,67,0,0,13,53,1,0
Greenwood,Emerald High,Advisory Question 2,,REP,No,28,0,0,7,21,0,0
Greenwood,Civic Center,Advisory Question 2,,REP,No,42,0,0,2,39,1,0
Greenwood,Riley,Advisory Question 2,,REP,No,20,0,0,0,20,0,0
Greenwood,Shoals Junction,Advisory Question 2,,REP,No,16,0,0,0,16,0,0
Greenwood,Greenwood Mill,Advisory Question 2,,REP,No,41,0,0,3,35,3,0
Greenwood,Stonewood,Advisory Question 2,,REP,No,61,0,0,6,49,6,0
Greenwood,Mimosa Crest,Advisory Question 2,,REP,No,34,0,0,4,25,5,0
Greenwood,Lower Lake,Advisory Question 2,,REP,No,82,0,0,11,68,3,0
Greenwood,Pinecrest,Advisory Question 2,,REP,No,37,0,0,3,30,4,0
Greenwood,Maxwellton Pike,Advisory Question 2,,REP,No,42,0,0,3,39,0,0
Greenwood,New Castle,Advisory Question 2,,REP,No,67,0,0,6,58,3,0
Greenwood,Rutherford Shoals,Advisory Question 2,,REP,No,18,0,0,0,17,1,0
Greenwood,Liberty,Advisory Question 2,,REP,No,30,0,0,5,25,0,0
Greenwood,Biltmore Pines,Advisory Question 2,,REP,No,53,0,0,1,48,4,0
Greenwood,Marshall Oaks,Advisory Question 2,,REP,No,12,0,0,3,9,0,0
Greenwood,Sparrows Grace,Advisory Question 2,,REP,No,73,0,0,5,64,4,0
Greenwood,Mountain Laurel,Advisory Question 2,,REP,No,37,0,0,2,34,1,0
Greenwood,Allie's Crossing,Advisory Question 2,,REP,No,64,0,0,7,54,3,0
Greenwood,Gideon's Way,Advisory Question 2,,REP,No,29,0,0,7,18,4,0
Greenwood,Parson's Mill,Advisory Question 2,,REP,No,36,0,0,8,27,1,0
Greenwood,Angel Oak's Crossing,Advisory Question 2,,REP,No,52,0,0,2,43,7,0
Greenwood,Graham's Glen,Advisory Question 2,,REP,No,44,0,0,5,38,1,0
Greenwood,Failsafe,Advisory Question 2,,REP,No,10,0,10,0,0,0,0
Greenwood,Provisional,Advisory Question 2,,REP,No,0,0,0,0,0,0,0
Greenwood,Failsafe Provisional,Advisory Question 2,,REP,No,3,3,0,0,0,0,0
Hampton,BRUNSON,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,187,0,0,24,137,26,0
Hampton,HAMPTON COURTHOUSE NO.1,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,274,0,0,47,184,43,0
Hampton,HAMPTON COURTHOUSE NO.2,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,530,0,0,105,325,100,0
Hampton,VARNVILLE,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,613,0,0,108,408,97,0
Hampton,EARLY BRANCH,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,119,0,0,20,83,16,0
Hampton,GARNETT,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,47,0,0,0,46,1,0
Hampton,ESTILL,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,586,0,0,194,355,37,0
Hampton,BONNETT,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,233,0,0,20,210,3,0
Hampton,FURMAN,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,109,0,0,14,85,10,0
Hampton,SCOTIA,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,122,0,0,17,100,5,0
Hampton,YEMASSEE,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,261,0,0,37,203,21,0
Hampton,HORSE GALL,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,33,0,0,0,33,0,0
Hampton,RIVERS MILL,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,23,0,0,0,22,1,0
Hampton,HOPEWELL,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,95,0,0,7,85,3,0
Hampton,CROCKET-MILEY,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,166,0,0,24,129,13,0
Hampton,CUMMINGS,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,229,0,0,28,176,25,0
Hampton,BLACK CREEK,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,87,0,0,11,71,5,0
Hampton,GIFFORD,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,110,0,0,8,97,5,0
Hampton,Failsafe,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,3,0,3,0,0,0,0
Hampton,Provisional,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,2,0,0,0,0,0,2
Hampton,Failsafe Provisional,BALLOTS CAST,,DEM,BALLOTS CAST - Democratic,0,0,0,0,0,0,0
Hampton,BRUNSON,BALLOTS CAST,,REP,BALLOTS CAST - Republican,14,0,0,0,13,1,0
Hampton,HAMPTON COURTHOUSE NO.1,BALLOTS CAST,,REP,BALLOTS CAST - Republican,20,0,0,0,19,1,0
Hampton,HAMPTON COURTHOUSE NO.2,BALLOTS CAST,,REP,BALLOTS CAST - Republican,35,0,0,7,28,0,0
Hampton,VARNVILLE,BALLOTS CAST,,REP,BALLOTS CAST - Republican,38,0,0,5,31,2,0
Hampton,EARLY BRANCH,BALLOTS CAST,,REP,BALLOTS CAST - Republican,12,0,0,0,12,0,0
Hampton,GARNETT,BALLOTS CAST,,REP,BALLOTS CAST - Republican,3,0,0,0,3,0,0
Hampton,ESTILL,BALLOTS CAST,,REP,BALLOTS CAST - Republican,21,0,0,0,20,1,0
Hampton,BONNETT,BALLOTS CAST,,REP,BALLOTS CAST - Republican,45,0,0,2,43,0,0
Hampton,FURMAN,BALLOTS CAST,,REP,BALLOTS CAST - Republican,7,0,0,0,7,0,0
Hampton,SCOTIA,BALLOTS CAST,,REP,BALLOTS CAST - Republican,3,0,0,0,3,0,0
Hampton,YEMASSEE,BALLOTS CAST,,REP,BALLOTS CAST - Republican,37,0,0,0,35,2,0
Hampton,HORSE GALL,BALLOTS CAST,,REP,BALLOTS CAST - Republican,10,0,0,0,10,0,0
Hampton,RIVERS MILL,BALLOTS CAST,,REP,BALLOTS CAST - Republican,5,0,0,0,5,0,0
Hampton,HOPEWELL,BALLOTS CAST,,REP,BALLOTS CAST - Republican,11,0,0,0,10,1,0
Hampton,CROCKET-MILEY,BALLOTS CAST,,REP,BALLOTS CAST - Republican,25,0,0,0,25,0,0
Hampton,CUMMINGS,BALLOTS CAST,,REP,BALLOTS CAST - Republican,30,0,0,0,30,0,0
Hampton,BLACK CREEK,BALLOTS CAST,,REP,BALLOTS CAST - Republican,8,0,0,0,8,0,0
Hampton,GIFFORD,BALLOTS CAST,,REP,BALLOTS CAST - Republican,7,0,0,0,7,0,0
Hampton,Failsafe,BALLOTS CAST,,REP,BALLOTS CAST - Republican,0,0,0,0,0,0,0
Hampton,Provisional,BALLOTS CAST,,REP,BALLOTS CAST - Republican,1,0,0,0,0,0,1
Hampton,Failsafe Provisional,BALLOTS CAST,,REP,BALLOTS CAST - Republican,0,0,0,0,0,0,0
Hampton,BRUNSON,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Hampton,HAMPTON COURTHOUSE NO.1,U.S. Senate,,REP,Duke Buckner,5,0,0,0,4,1,0
Hampton,HAMPTON COURTHOUSE NO.2,U.S. Senate,,REP,Duke Buckner,2,0,0,0,2,0,0
Hampton,VARNVILLE,U.S. Senate,,REP,Duke Buckner,1,0,0,0,0,1,0
Hampton,EARLY BRANCH,U.S. Senate,,REP,Duke Buckner,2,0,0,0,2,0,0
Hampton,GARNETT,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,ESTILL,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,BONNETT,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,FURMAN,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,SCOTIA,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,YEMASSEE,U.S. Senate,,REP,Duke Buckner,4,0,0,0,4,0,0
Hampton,HORSE GALL,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,RIVERS MILL,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Hampton,HOPEWELL,U.S. Senate,,REP,Duke Buckner,1,0,0,0,1,0,0
Hampton,CROCKET-MILEY,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
Hampton,CUMMINGS,U.S. Senate,,REP,Duke Buckner,2,0,0,0,2,0,0
Hampton,BLACK CREEK,U.S. Senate,,REP,Duke Buckner,0,0,0,0,0,0,0
