county,precinct,office,district,candidate,party,votes,early_voting,failsafe_provisional,provisional,failsafe,absentee_by_mail,election_day
Marion,MARION NO. 2,State House,57,Cynthia O Ford,DEM,136,38,0,0,0,8,90
Marion,MARION NORTH,State House,57,Cynthia O Ford,DEM,138,40,0,0,0,11,87
Marion,MARION SOUTH,State House,57,Cynthia O Ford,DEM,330,97,0,0,0,25,208
Marion,N WEST MULLINS,State House,57,Cynthia O Ford,DEM,133,33,0,0,0,19,81
Marion,S WEST MULLINS,State House,57,Cynthia O Ford,DEM,205,51,0,0,0,18,136
Marion,N EAST MULLINS,State House,57,Cynthia O Ford,DEM,155,37,0,0,0,24,94
Marion,S EAST MULLINS,State House,57,Cynthia O Ford,DEM,101,27,0,0,0,2,72
Marion,Failsafe,State House,57,Cynthia O Ford,DEM,0,0,0,0,0,0,0
Marion,Provisional,State House,57,Cynthia O Ford,DEM,6,0,0,6,0,0,0
Marion,Failsafe Provisional,State House,57,Cynthia O Ford,DEM,0,0,0,0,0,0,0
Lexington,BATESBURG,U.S. House,2,David Robinson II,DEM,40,11,0,0,0,2,27
Lexington,MIMS,U.S. House,2,David Robinson II,DEM,12,7,0,0,0,0,5
Lexington,LAKE MURRAY 1,U.S. House,2,David Robinson II,DEM,21,10,0,0,0,2,9
Lexington,MOUNT HOREB,U.S. House,2,David Robinson II,DEM,22,5,0,0,0,4,13
Lexington,OLD BARNWELL ROAD,U.S. House,2,David Robinson II,DEM,26,2,0,0,0,0,24
Lexington,BEULAH  CHURCH,U.S. House,2,David Robinson II,DEM,24,7,0,0,0,0,17
Lexington,GILBERT,U.S. House,2,David Robinson II,DEM,12,5,0,0,0,0,7
Lexington,POND BRANCH,U.S. House,2,David Robinson II,DEM,15,5,0,0,0,0,10
Lexington,SEVEN OAKS,U.S. House,2,David Robinson II,DEM,42,8,0,0,0,2,32
Lexington,RIDGE ROAD,U.S. House,2,David Robinson II,DEM,27,6,0,0,0,3,18
Lexington,SUMMIT,U.S. House,2,David Robinson II,DEM,4,3,0,0,0,0,1
Lexington,LEESVILLE,U.S. House,2,David Robinson II,DEM,47,16,0,0,0,4,27
Lexington,RED BANK SOUTH 1,U.S. House,2,David Robinson II,DEM,7,2,0,0,0,0,5
Lexington,EMMANUEL CHURCH,U.S. House,2,David Robinson II,DEM,22,5,0,0,0,3,14
Lexington,HOLLOW CREEK,U.S. House,2,David Robinson II,DEM,11,5,0,0,0,0,6
Lexington,BOILING SPRINGS,U.S. House,2,David Robinson II,DEM,17,2,0,0,0,2,13
Lexington,EDMUND 1,U.S. House,2,David Robinson II,DEM,18,3,0,0,0,0,15
Lexington,RED BANK,U.S. House,2,David Robinson II,DEM,49,18,0,0,0,0,31
Lexington,ROUND HILL,U.S. House,2,David Robinson II,DEM,23,13,0,0,0,0,10
Lexington,FAIRVIEW,U.S. House,2,David Robinson II,DEM,9,3,0,0,0,0,6
Lexington,QUAIL HOLLOW,U.S. House,2,David Robinson II,DEM,68,23,0,0,0,6,39
Lexington,PELION 1,U.S. House,2,David Robinson II,DEM,6,0,0,0,0,0,6
Lexington,MACK-EDISTO,U.S. House,2,David Robinson II,DEM,10,0,0,0,0,0,10
Lexington,SWANSEA 1,U.S. House,2,David Robinson II,DEM,67,11,0,0,0,0,56
Lexington,SANDY RUN,U.S. House,2,David Robinson II,DEM,48,2,0,0,0,1,45
Lexington,GASTON 1,U.S. House,2,David Robinson II,DEM,19,4,0,0,0,0,15
Lexington,SHARPE'S HILL,U.S. House,2,David Robinson II,DEM,14,3,0,0,0,0,11
Lexington,CHAPIN,U.S. House,2,David Robinson II,DEM,30,4,0,0,0,6,20
Lexington,LEAPHART ROAD,U.S. House,2,David Robinson II,DEM,30,4,0,0,0,1,25
Lexington,WESTOVER,U.S. House,2,David Robinson II,DEM,73,11,0,0,0,0,62
Lexington,EDENWOOD,U.S. House,2,David Robinson II,DEM,67,11,0,0,0,3,53
Lexington,CROMER,U.S. House,2,David Robinson II,DEM,17,1,0,0,0,0,16
Lexington,LEXINGTON NO. 1,U.S. House,2,David Robinson II,DEM,42,16,0,0,0,4,22
Lexington,LEXINGTON NO. 2,U.S. House,2,David Robinson II,DEM,40,11,0,0,0,5,24
Lexington,CAYCE NO. 1,U.S. House,2,David Robinson II,DEM,78,17,0,0,0,1,60
Lexington,CAYCE NO. 2,U.S. House,2,David Robinson II,DEM,65,12,0,0,0,2,51
Lexington,CAYCE NO. 3,U.S. House,2,David Robinson II,DEM,34,6,0,0,0,0,28
Lexington,CHALK HILL,U.S. House,2,David Robinson II,DEM,204,49,0,0,0,5,150
Lexington,CONGAREE 1,U.S. House,2,David Robinson II,DEM,9,0,0,0,0,0,9
Lexington,HOOK'S STORE,U.S. House,2,David Robinson II,DEM,48,10,0,0,0,3,35
Lexington,SALUDA RIVER,U.S. House,2,David Robinson II,DEM,63,14,0,0,0,4,45
Lexington,SPRINGDALE,U.S. House,2,David Robinson II,DEM,30,9,0,0,0,0,21
Lexington,PINE RIDGE 1,U.S. House,2,David Robinson II,DEM,31,0,0,0,0,0,31
Lexington,WEST COLUMBIA NO. 1,U.S. House,2,David Robinson II,DEM,46,6,0,0,0,2,38
Lexington,WEST COLUMBIA NO. 2,U.S. House,2,David Robinson II,DEM,27,3,0,0,0,1,23
Lexington,WEST COLUMBIA NO. 3,U.S. House,2,David Robinson II,DEM,70,19,0,0,0,2,49
Lexington,WEST COLUMBIA NO. 4,U.S. House,2,David Robinson II,DEM,31,9,0,0,0,0,22
Lexington,IRMO,U.S. House,2,David Robinson II,DEM,51,12,0,0,0,2,37
Lexington,CHALLEDON,U.S. House,2,David Robinson II,DEM,76,11,0,0,0,1,64
Lexington,WHITEHALL,U.S. House,2,David Robinson II,DEM,117,34,0,0,0,1,82
Lexington,GARDENDALE,U.S. House,2,David Robinson II,DEM,88,25,0,0,0,4,59
Lexington,WOODLAND HILLS,U.S. House,2,David Robinson II,DEM,49,6,0,0,0,1,42
Lexington,PINEVIEW,U.S. House,2,David Robinson II,DEM,37,6,0,0,0,1,30
Lexington,QUAIL VALLEY,U.S. House,2,David Robinson II,DEM,57,27,0,0,0,3,27
Lexington,CAYCE 2A,U.S. House,2,David Robinson II,DEM,44,5,0,0,0,4,35
Lexington,BARR ROAD 1,U.S. House,2,David Robinson II,DEM,17,6,0,0,0,0,11
Lexington,COLDSTREAM,U.S. House,2,David Robinson II,DEM,31,7,0,0,0,2,22
Lexington,GRENADIER,U.S. House,2,David Robinson II,DEM,49,15,0,0,0,1,33
Lexington,ST. MICHAEL,U.S. House,2,David Robinson II,DEM,32,8,0,0,0,5,19
Lexington,MURRAYWOOD,U.S. House,2,David Robinson II,DEM,52,11,0,0,0,2,39
Lexington,AMICKS FERRY,U.S. House,2,David Robinson II,DEM,18,2,0,0,0,5,11
Lexington,BUSH RIVER,U.S. House,2,David Robinson II,DEM,21,4,0,0,0,2,15
Lexington,DUTCHMAN SHORES,U.S. House,2,David Robinson II,DEM,24,5,0,0,0,4,15
Lexington,PILGRIM CHRUCH,U.S. House,2,David Robinson II,DEM,30,6,0,0,0,4,20
Lexington,WHITE KNOLL,U.S. House,2,David Robinson II,DEM,24,8,0,0,0,1,15
Lexington,FAITH CHURCH,U.S. House,2,David Robinson II,DEM,11,3,0,0,0,0,8
Lexington,KITTI WAKE,U.S. House,2,David Robinson II,DEM,40,6,0,0,0,2,32
Lexington,PROVIDENCE CHURCH,U.S. House,2,David Robinson II,DEM,27,12,0,0,0,0,15
Lexington,BOILING SPRINGS SOUTH,U.S. House,2,David Robinson II,DEM,6,3,0,0,0,0,3
Lexington,LEXINGTON NO. 3,U.S. House,2,David Robinson II,DEM,37,16,0,0,0,6,15
Lexington,LEXINGTON NO. 4,U.S. House,2,David Robinson II,DEM,39,14,0,0,0,4,21
Lexington,MIDWAY,U.S. House,2,David Robinson II,DEM,18,7,0,0,0,0,11
Lexington,PARK ROAD 1,U.S. House,2,David Robinson II,DEM,32,11,0,0,0,1,20
Lexington,SPRINGDALE SOUTH,U.S. House,2,David Robinson II,DEM,6,1,0,0,0,0,5
Lexington,GASTON 2,U.S. House,2,David Robinson II,DEM,18,5,0,0,0,0,13
Lexington,LAKE MURRAY 2,U.S. House,2,David Robinson II,DEM,45,11,0,0,0,8,26
Lexington,CONGAREE 2,U.S. House,2,David Robinson II,DEM,18,4,0,0,0,0,14
Lexington,ST. DAVIDS,U.S. House,2,David Robinson II,DEM,39,11,0,0,0,0,28
Lexington,MT. HEBRON,U.S. House,2,David Robinson II,DEM,42,4,0,0,0,4,34
Lexington,SAND HILL,U.S. House,2,David Robinson II,DEM,13,2,0,0,0,0,11
Lexington,EDMUND 2,U.S. House,2,David Robinson II,DEM,9,1,0,0,0,0,8
Lexington,SWANSEA 2,U.S. House,2,David Robinson II,DEM,36,5,0,0,0,2,29
Lexington,PELION 2,U.S. House,2,David Robinson II,DEM,11,1,0,0,0,0,10
Lexington,DREHER ISLAND,U.S. House,2,David Robinson II,DEM,5,1,0,0,0,1,3
Lexington,OLD LEXINGTON,U.S. House,2,David Robinson II,DEM,19,3,0,0,0,5,11
Lexington,LINCREEK,U.S. House,2,David Robinson II,DEM,48,14,0,0,0,2,32
Lexington,CEDARCREST,U.S. House,2,David Robinson II,DEM,44,22,0,0,0,0,22
Lexington,OAKWOOD,U.S. House,2,David Robinson II,DEM,38,8,0,0,0,0,30
Lexington,BARR ROAD 2,U.S. House,2,David Robinson II,DEM,28,13,0,0,0,2,13
Lexington,PARK ROAD 2,U.S. House,2,David Robinson II,DEM,14,6,0,0,0,0,8
Lexington,PINE RIDGE 2,U.S. House,2,David Robinson II,DEM,35,3,0,0,0,3,29
Lexington,RED BANK SOUTH 2,U.S. House,2,David Robinson II,DEM,41,8,0,0,0,2,31
Lexington,Carolina Springs,U.S. House,2,David Robinson II,DEM,20,1,0,0,0,2,17
Lexington,Platt Springs 1,U.S. House,2,David Robinson II,DEM,11,4,0,0,0,1,6
Lexington,Platt Springs 2,U.S. House,2,David Robinson II,DEM,50,9,0,0,0,3,38
Lexington,RIVER BLUFF,U.S. House,2,David Robinson II,DEM,41,11,0,0,0,0,30
Lexington,Failsafe,U.S. House,2,David Robinson II,DEM,2,0,0,0,2,0,0
Lexington,Provisional,U.S. House,2,David Robinson II,DEM,0,0,0,0,0,0,0
Lexington,Failsafe Provisional,U.S. House,2,David Robinson II,DEM,2,0,2,0,0,0,0
Lexington,BATESBURG,U.S. House,2,Daniel J Shrief,DEM,11,1,0,0,0,0,10
Lexington,MIMS,U.S. House,2,Daniel J Shrief,DEM,0,0,0,0,0,0,0
Lexington,LAKE MURRAY 1,U.S. House,2,Daniel J Shrief,DEM,5,2,0,0,0,0,3
Lexington,MOUNT HOREB,U.S. House,2,Daniel J Shrief,DEM,6,1,0,0,0,1,4
Lexington,OLD BARNWELL ROAD,U.S. House,2,Daniel J Shrief,DEM,7,1,0,0,0,0,6
Lexington,BEULAH  CHURCH,U.S. House,2,Daniel J Shrief,DEM,9,4,0,0,0,0,5
Lexington,GILBERT,U.S. House,2,Daniel J Shrief,DEM,9,2,0,0,0,1,6
Lexington,POND BRANCH,U.S. House,2,Daniel J Shrief,DEM,4,0,0,0,0,0,4
Lexington,SEVEN OAKS,U.S. House,2,Daniel J Shrief,DEM,4,0,0,0,0,1,3
Lexington,RIDGE ROAD,U.S. House,2,Daniel J Shrief,DEM,6,2,0,0,0,0,4
Lexington,SUMMIT,U.S. House,2,Daniel J Shrief,DEM,2,0,0,0,0,0,2
Lexington,LEESVILLE,U.S. House,2,Daniel J Shrief,DEM,6,1,0,0,0,0,5
Lexington,RED BANK SOUTH 1,U.S. House,2,Daniel J Shrief,DEM,3,0,0,0,0,0,3
Lexington,EMMANUEL CHURCH,U.S. House,2,Daniel J Shrief,DEM,3,0,0,0,0,0,3
Lexington,HOLLOW CREEK,U.S. House,2,Daniel J Shrief,DEM,3,1,0,0,0,0,2
Lexington,BOILING SPRINGS,U.S. House,2,Daniel J Shrief,DEM,8,3,0,0,0,0,5
Lexington,EDMUND 1,U.S. House,2,Daniel J Shrief,DEM,1,0,0,0,0,0,1
Lexington,RED BANK,U.S. House,2,Daniel J Shrief,DEM,8,5,0,0,0,0,3
Lexington,ROUND HILL,U.S. House,2,Daniel J Shrief,DEM,7,1,0,0,0,0,6
Lexington,FAIRVIEW,U.S. House,2,Daniel J Shrief,DEM,3,0,0,0,0,0,3
Lexington,QUAIL HOLLOW,U.S. House,2,Daniel J Shrief,DEM,14,1,0,0,0,0,13
Lexington,PELION 1,U.S. House,2,Daniel J Shrief,DEM,2,0,0,0,0,1,1
Lexington,MACK-EDISTO,U.S. House,2,Daniel J Shrief,DEM,1,0,0,0,0,0,1
Lexington,SWANSEA 1,U.S. House,2,Daniel J Shrief,DEM,15,1,0,0,0,0,14
Lexington,SANDY RUN,U.S. House,2,Daniel J Shrief,DEM,11,2,0,0,0,0,9
Lexington,GASTON 1,U.S. House,2,Daniel J Shrief,DEM,4,1,0,0,0,1,2
Lexington,SHARPE'S HILL,U.S. House,2,Daniel J Shrief,DEM,5,1,0,0,0,0,4
Lexington,CHAPIN,U.S. House,2,Daniel J Shrief,DEM,3,0,0,0,0,0,3
Lexington,LEAPHART ROAD,U.S. House,2,Daniel J Shrief,DEM,7,1,0,0,0,0,6
Lexington,WESTOVER,U.S. House,2,Daniel J Shrief,DEM,20,1,0,0,0,0,19
Lexington,EDENWOOD,U.S. House,2,Daniel J Shrief,DEM,17,1,0,0,0,3,13
Lexington,CROMER,U.S. House,2,Daniel J Shrief,DEM,6,3,0,0,0,0,3
Lexington,LEXINGTON NO. 1,U.S. House,2,Daniel J Shrief,DEM,10,4,0,0,0,0,6
Lexington,LEXINGTON NO. 2,U.S. House,2,Daniel J Shrief,DEM,8,5,0,0,0,0,3
Lexington,CAYCE NO. 1,U.S. House,2,Daniel J Shrief,DEM,18,5,0,0,0,0,13
Lexington,CAYCE NO. 2,U.S. House,2,Daniel J Shrief,DEM,14,4,0,0,0,0,10
Lexington,CAYCE NO. 3,U.S. House,2,Daniel J Shrief,DEM,10,1,0,0,0,0,9
Lexington,CHALK HILL,U.S. House,2,Daniel J Shrief,DEM,60,11,0,0,0,1,48
Lexington,CONGAREE 1,U.S. House,2,Daniel J Shrief,DEM,4,1,0,0,0,0,3
Lexington,HOOK'S STORE,U.S. House,2,Daniel J Shrief,DEM,10,3,0,0,0,0,7
Lexington,SALUDA RIVER,U.S. House,2,Daniel J Shrief,DEM,18,5,0,0,0,0,13
Lexington,SPRINGDALE,U.S. House,2,Daniel J Shrief,DEM,9,3,0,0,0,0,6
Lexington,PINE RIDGE 1,U.S. House,2,Daniel J Shrief,DEM,12,0,0,0,0,0,12
Lexington,WEST COLUMBIA NO. 1,U.S. House,2,Daniel J Shrief,DEM,8,4,0,0,0,0,4
Lexington,WEST COLUMBIA NO. 2,U.S. House,2,Daniel J Shrief,DEM,13,0,0,0,0,0,13
Lexington,WEST COLUMBIA NO. 3,U.S. House,2,Daniel J Shrief,DEM,10,2,0,0,0,0,8
Lexington,WEST COLUMBIA NO. 4,U.S. House,2,Daniel J Shrief,DEM,14,3,0,0,0,1,10
Lexington,IRMO,U.S. House,2,Daniel J Shrief,DEM,6,0,0,0,0,1,5
Lexington,CHALLEDON,U.S. House,2,Daniel J Shrief,DEM,11,2,0,0,0,0,9
Lexington,WHITEHALL,U.S. House,2,Daniel J Shrief,DEM,23,5,0,0,0,1,17
Lexington,GARDENDALE,U.S. House,2,Daniel J Shrief,DEM,20,3,0,0,0,0,17
Lexington,WOODLAND HILLS,U.S. House,2,Daniel J Shrief,DEM,17,2,0,0,0,0,15
Lexington,PINEVIEW,U.S. House,2,Daniel J Shrief,DEM,5,1,0,0,0,1,3
Lexington,QUAIL VALLEY,U.S. House,2,Daniel J Shrief,DEM,8,0,0,0,0,1,7
Lexington,CAYCE 2A,U.S. House,2,Daniel J Shrief,DEM,7,0,0,0,0,0,7
Lexington,BARR ROAD 1,U.S. House,2,Daniel J Shrief,DEM,2,2,0,0,0,0,0
Lexington,COLDSTREAM,U.S. House,2,Daniel J Shrief,DEM,10,1,0,0,0,1,8
Lexington,GRENADIER,U.S. House,2,Daniel J Shrief,DEM,18,2,0,0,0,1,15
Lexington,ST. MICHAEL,U.S. House,2,Daniel J Shrief,DEM,7,2,0,0,0,0,5
Lexington,MURRAYWOOD,U.S. House,2,Daniel J Shrief,DEM,5,0,0,0,0,0,5
Lexington,AMICKS FERRY,U.S. House,2,Daniel J Shrief,DEM,12,2,0,0,0,2,8
Lexington,BUSH RIVER,U.S. House,2,Daniel J Shrief,DEM,7,1,0,0,0,0,6
Lexington,DUTCHMAN SHORES,U.S. House,2,Daniel J Shrief,DEM,4,0,0,0,0,0,4
Lexington,PILGRIM CHRUCH,U.S. House,2,Daniel J Shrief,DEM,14,3,0,0,0,0,11
Lexington,WHITE KNOLL,U.S. House,2,Daniel J Shrief,DEM,7,1,0,0,0,1,5
Lexington,FAITH CHURCH,U.S. House,2,Daniel J Shrief,DEM,0,0,0,0,0,0,0
Lexington,KITTI WAKE,U.S. House,2,Daniel J Shrief,DEM,5,1,0,0,0,0,4
Lexington,PROVIDENCE CHURCH,U.S. House,2,Daniel J Shrief,DEM,12,7,0,0,0,0,5
Lexington,BOILING SPRINGS SOUTH,U.S. House,2,Daniel J Shrief,DEM,1,0,0,0,0,0,1
Lexington,LEXINGTON NO. 3,U.S. House,2,Daniel J Shrief,DEM,9,4,0,0,0,1,4
Lexington,LEXINGTON NO. 4,U.S. House,2,Daniel J Shrief,DEM,5,1,0,0,0,1,3
Lexington,MIDWAY,U.S. House,2,Daniel J Shrief,DEM,5,0,0,0,0,0,5
Lexington,PARK ROAD 1,U.S. House,2,Daniel J Shrief,DEM,10,7,0,0,0,0,3
Lexington,SPRINGDALE SOUTH,U.S. House,2,Daniel J Shrief,DEM,0,0,0,0,0,0,0
Lexington,GASTON 2,U.S. House,2,Daniel J Shrief,DEM,5,0,0,0,0,0,5
Lexington,LAKE MURRAY 2,U.S. House,2,Daniel J Shrief,DEM,8,4,0,0,0,0,4
Lexington,CONGAREE 2,U.S. House,2,Daniel J Shrief,DEM,7,3,0,0,0,0,4
Lexington,ST. DAVIDS,U.S. House,2,Daniel J Shrief,DEM,17,7,0,0,0,0,10
Lexington,MT. HEBRON,U.S. House,2,Daniel J Shrief,DEM,7,1,0,0,0,0,6
Lexington,SAND HILL,U.S. House,2,Daniel J Shrief,DEM,8,1,0,0,0,0,7
Lexington,EDMUND 2,U.S. House,2,Daniel J Shrief,DEM,3,0,0,0,0,1,2
Lexington,SWANSEA 2,U.S. House,2,Daniel J Shrief,DEM,5,2,0,0,0,0,3
Lexington,PELION 2,U.S. House,2,Daniel J Shrief,DEM,3,0,0,0,0,0,3
Lexington,DREHER ISLAND,U.S. House,2,Daniel J Shrief,DEM,2,1,0,0,0,0,1
Lexington,OLD LEXINGTON,U.S. House,2,Daniel J Shrief,DEM,7,1,0,0,0,0,6
Lexington,LINCREEK,U.S. House,2,Daniel J Shrief,DEM,5,2,0,0,0,0,3
Lexington,CEDARCREST,U.S. House,2,Daniel J Shrief,DEM,9,3,0,0,0,0,6
Lexington,OAKWOOD,U.S. House,2,Daniel J Shrief,DEM,8,1,0,0,0,0,7
Lexington,BARR ROAD 2,U.S. House,2,Daniel J Shrief,DEM,11,6,0,0,0,0,5
Lexington,PARK ROAD 2,U.S. House,2,Daniel J Shrief,DEM,8,3,0,0,0,1,4
Lexington,PINE RIDGE 2,U.S. House,2,Daniel J Shrief,DEM,16,6,0,0,0,0,10
Lexington,RED BANK SOUTH 2,U.S. House,2,Daniel J Shrief,DEM,7,1,0,0,0,0,6
Lexington,Carolina Springs,U.S. House,2,Daniel J Shrief,DEM,3,2,0,0,0,0,1
Lexington,Platt Springs 1,U.S. House,2,Daniel J Shrief,DEM,7,3,0,0,0,0,4
Lexington,Platt Springs 2,U.S. House,2,Daniel J Shrief,DEM,17,2,0,0,0,0,15
Lexington,RIVER BLUFF,U.S. House,2,Daniel J Shrief,DEM,7,4,0,0,0,0,3
Lexington,Failsafe,U.S. House,2,Daniel J Shrief,DEM,1,0,0,0,1,0,0
Lexington,Provisional,U.S. House,2,Daniel J Shrief,DEM,0,0,0,0,0,0,0
Lexington,Failsafe Provisional,U.S. House,2,Daniel J Shrief,DEM,0,0,0,0,0,0,0
Lexington,BATESBURG,U.S. House,2,Hamp Redmond,REP,27,2,0,0,0,0,25
Lexington,MIMS,U.S. House,2,Hamp Redmond,REP,44,2,0,0,0,1,41
Lexington,LAKE MURRAY 1,U.S. House,2,Hamp Redmond,REP,174,47,0,0,0,2,125
Lexington,MOUNT HOREB,U.S. House,2,Hamp Redmond,REP,172,43,0,0,0,1,128
Lexington,OLD BARNWELL ROAD,U.S. House,2,Hamp Redmond,REP,72,16,0,0,0,1,55
Lexington,BEULAH  CHURCH,U.S. House,2,Hamp Redmond,REP,166,38,0,0,0,7,121
Lexington,GILBERT,U.S. House,2,Hamp Redmond,REP,115,20,0,0,0,6,89
Lexington,POND BRANCH,U.S. House,2,Hamp Redmond,REP,113,21,0,0,0,2,90
Lexington,SEVEN OAKS,U.S. House,2,Hamp Redmond,REP,28,8,0,0,0,2,18
Lexington,RIDGE ROAD,U.S. House,2,Hamp Redmond,REP,126,29,0,0,0,2,95
Lexington,SUMMIT,U.S. House,2,Hamp Redmond,REP,83,5,0,0,0,0,78
Lexington,LEESVILLE,U.S. House,2,Hamp Redmond,REP,109,31,0,0,0,2,76
Lexington,RED BANK SOUTH 1,U.S. House,2,Hamp Redmond,REP,89,11,0,0,0,1,77
Lexington,EMMANUEL CHURCH,U.S. House,2,Hamp Redmond,REP,95,25,0,0,0,4,66
Lexington,HOLLOW CREEK,U.S. House,2,Hamp Redmond,REP,154,31,0,0,0,5,118
Lexington,BOILING SPRINGS,U.S. House,2,Hamp Redmond,REP,151,32,0,0,0,0,119
Lexington,EDMUND 1,U.S. House,2,Hamp Redmond,REP,46,8,0,0,0,1,37
Lexington,RED BANK,U.S. House,2,Hamp Redmond,REP,193,46,0,0,0,5,142
Lexington,ROUND HILL,U.S. House,2,Hamp Redmond,REP,168,36,0,0,0,8,124
Lexington,FAIRVIEW,U.S. House,2,Hamp Redmond,REP,103,6,0,0,0,0,97
Lexington,QUAIL HOLLOW,U.S. House,2,Hamp Redmond,REP,91,17,0,0,0,3,71
Lexington,PELION 1,U.S. House,2,Hamp Redmond,REP,58,3,0,0,0,0,55
Lexington,MACK-EDISTO,U.S. House,2,Hamp Redmond,REP,73,3,0,0,0,6,64
Lexington,SWANSEA 1,U.S. House,2,Hamp Redmond,REP,61,5,0,0,0,0,56
Lexington,SANDY RUN,U.S. House,2,Hamp Redmond,REP,43,7,0,0,0,0,36
Lexington,GASTON 1,U.S. House,2,Hamp Redmond,REP,64,5,0,0,0,1,58
Lexington,SHARPE'S HILL,U.S. House,2,Hamp Redmond,REP,77,16,0,0,0,1,60
Lexington,CHAPIN,U.S. House,2,Hamp Redmond,REP,109,19,0,0,0,1,89
Lexington,LEAPHART ROAD,U.S. House,2,Hamp Redmond,REP,29,5,0,0,0,0,24
Lexington,WESTOVER,U.S. House,2,Hamp Redmond,REP,94,22,0,0,0,0,72
Lexington,EDENWOOD,U.S. House,2,Hamp Redmond,REP,66,16,0,0,0,1,49
Lexington,CROMER,U.S. House,2,Hamp Redmond,REP,64,7,0,0,0,0,57
Lexington,LEXINGTON NO. 1,U.S. House,2,Hamp Redmond,REP,131,44,0,0,0,5,82
Lexington,LEXINGTON NO. 2,U.S. House,2,Hamp Redmond,REP,94,24,0,0,0,1,69
Lexington,CAYCE NO. 1,U.S. House,2,Hamp Redmond,REP,42,7,0,0,0,0,35
Lexington,CAYCE NO. 2,U.S. House,2,Hamp Redmond,REP,25,3,0,0,0,0,22
Lexington,CAYCE NO. 3,U.S. House,2,Hamp Redmond,REP,30,2,0,0,0,3,25
Lexington,CHALK HILL,U.S. House,2,Hamp Redmond,REP,35,10,0,0,0,0,25
Lexington,CONGAREE 1,U.S. House,2,Hamp Redmond,REP,70,13,0,0,0,1,56
Lexington,HOOK'S STORE,U.S. House,2,Hamp Redmond,REP,51,9,0,0,0,0,42
Lexington,SALUDA RIVER,U.S. House,2,Hamp Redmond,REP,49,14,0,0,0,2,33
Lexington,SPRINGDALE,U.S. House,2,Hamp Redmond,REP,137,25,0,0,0,0,112
Lexington,PINE RIDGE 1,U.S. House,2,Hamp Redmond,REP,40,9,0,0,0,1,30
Lexington,WEST COLUMBIA NO. 1,U.S. House,2,Hamp Redmond,REP,23,3,0,0,0,0,20
Lexington,WEST COLUMBIA NO. 2,U.S. House,2,Hamp Redmond,REP,2,0,0,0,0,0,2
Lexington,WEST COLUMBIA NO. 3,U.S. House,2,Hamp Redmond,REP,32,9,0,0,0,3,20
Lexington,WEST COLUMBIA NO. 4,U.S. House,2,Hamp Redmond,REP,52,10,0,0,0,2,40
Lexington,IRMO,U.S. House,2,Hamp Redmond,REP,71,11,0,0,0,2,58
Lexington,CHALLEDON,U.S. House,2,Hamp Redmond,REP,19,6,0,0,0,0,13
Lexington,WHITEHALL,U.S. House,2,Hamp Redmond,REP,57,13,0,0,0,0,44
Lexington,GARDENDALE,U.S. House,2,Hamp Redmond,REP,34,4,0,0,0,1,29
Lexington,WOODLAND HILLS,U.S. House,2,Hamp Redmond,REP,20,1,0,0,0,0,19
Lexington,PINEVIEW,U.S. House,2,Hamp Redmond,REP,90,16,0,0,0,4,70
Lexington,QUAIL VALLEY,U.S. House,2,Hamp Redmond,REP,62,23,0,0,0,1,38
Lexington,CAYCE 2A,U.S. House,2,Hamp Redmond,REP,21,5,0,0,0,0,16
Lexington,BARR ROAD 1,U.S. House,2,Hamp Redmond,REP,87,19,0,0,0,1,67
Lexington,COLDSTREAM,U.S. House,2,Hamp Redmond,REP,65,16,0,0,0,4,45
Lexington,GRENADIER,U.S. House,2,Hamp Redmond,REP,38,4,0,0,0,1,33
Lexington,ST. MICHAEL,U.S. House,2,Hamp Redmond,REP,152,43,0,0,0,3,106
Lexington,MURRAYWOOD,U.S. House,2,Hamp Redmond,REP,64,27,0,0,0,1,36
Lexington,AMICKS FERRY,U.S. House,2,Hamp Redmond,REP,270,57,0,0,0,23,190
Lexington,BUSH RIVER,U.S. House,2,Hamp Redmond,REP,46,10,0,0,0,2,34
Lexington,DUTCHMAN SHORES,U.S. House,2,Hamp Redmond,REP,180,19,0,0,0,2,159
Lexington,PILGRIM CHRUCH,U.S. House,2,Hamp Redmond,REP,99,28,0,0,0,0,71
Lexington,WHITE KNOLL,U.S. House,2,Hamp Redmond,REP,95,24,0,0,0,2,69
Lexington,FAITH CHURCH,U.S. House,2,Hamp Redmond,REP,47,10,0,0,0,0,37
Lexington,KITTI WAKE,U.S. House,2,Hamp Redmond,REP,80,11,0,0,0,2,67
Lexington,PROVIDENCE CHURCH,U.S. House,2,Hamp Redmond,REP,160,47,0,0,0,2,111
Lexington,BOILING SPRINGS SOUTH,U.S. House,2,Hamp Redmond,REP,93,7,0,0,0,3,83
Lexington,LEXINGTON NO. 3,U.S. House,2,Hamp Redmond,REP,156,62,0,0,0,4,90
Lexington,LEXINGTON NO. 4,U.S. House,2,Hamp Redmond,REP,111,23,0,0,0,3,85
Lexington,MIDWAY,U.S. House,2,Hamp Redmond,REP,64,16,0,0,0,1,47
Lexington,PARK ROAD 1,U.S. House,2,Hamp Redmond,REP,93,20,0,0,0,0,73
Lexington,SPRINGDALE SOUTH,U.S. House,2,Hamp Redmond,REP,32,5,0,0,0,0,27
Lexington,GASTON 2,U.S. House,2,Hamp Redmond,REP,68,19,0,0,0,0,49
Lexington,LAKE MURRAY 2,U.S. House,2,Hamp Redmond,REP,152,54,0,0,0,4,94
